Type	Date	Time	Source	Category	Event	User	Computer
Warning	5/9/2022	2:01:52 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/9/2022	2:01:47 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/9/2022	2:01:37 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/9/2022	1:35:28 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/9/2022	1:35:28 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/9/2022	1:35:28 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/9/2022	1:35:28 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/9/2022	1:35:28 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/9/2022	1:35:28 AM	AntiVirus	None	6	N/A	BO126B-041780
Information	5/9/2022	1:04:24 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/9/2022	1:00:06 AM	AntiVirus	None	3	N/A	BO126B-041780
Error	5/9/2022	12:11:12 AM	Userenv   	None	1030	d-user	BO126B-041780
Error	5/8/2022	10:20:12 PM	Userenv   	None	1030	d-user	BO126B-041780
Error	5/8/2022	8:25:12 PM	Userenv   	None	1030	d-user	BO126B-041780
Information	5/8/2022	7:33:17 PM	SceCli	None	1704	N/A	BO126B-041780
Error	5/8/2022	6:55:12 PM	Userenv   	None	1030	d-user	BO126B-041780
Information	5/8/2022	2:26:19 PM	AntiVirus	None	7	N/A	BO126B-041780
Information	5/8/2022	8:19:56 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/8/2022	8:19:03 AM	gupdate	None	0	N/A	BO126B-041780
Information	5/8/2022	8:18:56 AM	gupdate	None	0	N/A	BO126B-041780
Information	5/8/2022	8:18:56 AM	gusvc	None	0	N/A	BO126B-041780
Error	5/8/2022	6:42:50 AM	Userenv   	None	1030	d-user	BO126B-041780
Information	5/8/2022	4:04:30 AM	AntiVirus	None	2	N/A	BO126B-041780
Warning	5/8/2022	3:17:24 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	3:17:14 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	3:13:54 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:50:38 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:49:45 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:49:43 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:49:19 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:46:32 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:42:26 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:36:12 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:36:11 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:25:47 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:25:35 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:19:18 AM	AntiVirus	None	6	N/A	BO126B-041780
Information	5/8/2022	2:16:13 AM	SceCli	None	1704	N/A	BO126B-041780
Warning	5/8/2022	2:07:19 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:06:54 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:06:25 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:06:10 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:04:43 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:03:33 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:00:32 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:00:21 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:00:14 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:00:09 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	2:00:00 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	1:35:04 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	1:35:04 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	1:35:04 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	1:35:04 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	1:35:04 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/8/2022	1:35:04 AM	AntiVirus	None	6	N/A	BO126B-041780
Information	5/8/2022	1:00:08 AM	AntiVirus	None	3	N/A	BO126B-041780
Information	5/8/2022	12:39:12 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/8/2022	12:38:12 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/7/2022	11:22:36 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/7/2022	11:21:43 AM	gupdate	None	0	N/A	BO126B-041780
Information	5/7/2022	11:21:37 AM	gupdate	None	0	N/A	BO126B-041780
Information	5/7/2022	11:21:36 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/7/2022	10:06:04 AM	SceCli	None	1704	N/A	BO126B-041780
Error	5/7/2022	6:56:36 AM	Userenv   	None	1030	d-user	BO126B-041780
Error	5/7/2022	5:24:36 AM	Userenv   	None	1030	d-user	BO126B-041780
Information	5/7/2022	4:04:34 AM	AntiVirus	None	2	N/A	BO126B-041780
Error	5/7/2022	3:50:36 AM	Userenv   	None	1030	d-user	BO126B-041780
Warning	5/7/2022	3:20:15 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	3:20:05 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	3:16:47 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:53:34 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:52:43 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:52:40 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:51:54 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:49:03 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:44:59 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:38:58 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:38:58 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:28:19 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:28:07 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:21:38 AM	AntiVirus	None	6	N/A	BO126B-041780
Error	5/7/2022	2:12:34 AM	Userenv   	None	1030	d-user	BO126B-041780
Warning	5/7/2022	2:09:59 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:09:39 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:09:20 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:09:06 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:07:41 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:06:31 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:03:18 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:03:08 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:03:01 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:02:56 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	2:02:47 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	1:37:46 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	1:37:46 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	1:37:46 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	1:37:46 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	1:37:46 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/7/2022	1:37:46 AM	AntiVirus	None	6	N/A	BO126B-041780
Information	5/7/2022	1:04:16 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/7/2022	1:03:06 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/7/2022	1:00:02 AM	AntiVirus	None	3	N/A	BO126B-041780
Information	5/6/2022	4:58:01 PM	SceCli	None	1704	N/A	BO126B-041780
Information	5/6/2022	2:25:05 PM	AntiVirus	None	7	N/A	BO126B-041780
Information	5/6/2022	10:09:30 AM	gupdate	None	0	N/A	BO126B-041780
Information	5/6/2022	10:09:23 AM	gupdate	None	0	N/A	BO126B-041780
Information	5/6/2022	10:09:23 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/6/2022	4:05:50 AM	AntiVirus	None	2	N/A	BO126B-041780
Warning	5/6/2022	3:21:17 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	3:21:06 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	3:17:44 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:54:34 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:53:41 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:53:39 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:53:15 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:50:02 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:45:56 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:39:52 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:39:51 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:29:17 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:29:04 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:22:34 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:10:45 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:10:23 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:09:48 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:09:18 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:06:31 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:04:38 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:01:24 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:01:14 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:01:06 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:01:01 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	2:00:52 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	1:35:27 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	1:35:27 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	1:35:27 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	1:35:27 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	1:35:27 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/6/2022	1:35:27 AM	AntiVirus	None	6	N/A	BO126B-041780
Information	5/6/2022	1:00:19 AM	AntiVirus	None	3	N/A	BO126B-041780
Information	5/6/2022	12:23:03 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/6/2022	12:22:03 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/5/2022	11:12:41 PM	SceCli	None	1704	N/A	BO126B-041780
Information	5/5/2022	2:25:39 PM	AntiVirus	None	7	N/A	BO126B-041780
Information	5/5/2022	9:03:09 AM	gusvc	None	0	N/A	BO126B-041780
Information	5/5/2022	9:02:18 AM	gupdate	None	0	N/A	BO126B-041780
Information	5/5/2022	9:02:11 AM	gupdate	None	0	N/A	BO126B-041780
Information	5/5/2022	9:02:09 AM	gusvc	None	0	N/A	BO126B-041780
Error	5/5/2022	6:36:00 AM	Userenv   	None	1030	d-user	BO126B-041780
Information	5/5/2022	6:09:37 AM	SceCli	None	1704	N/A	BO126B-041780
Error	5/5/2022	5:06:00 AM	Userenv   	None	1030	d-user	BO126B-041780
Information	5/5/2022	4:21:27 AM	AntiVirus	None	2	N/A	BO126B-041780
Warning	5/5/2022	3:35:04 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	3:34:53 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	3:31:15 AM	AntiVirus	None	6	N/A	BO126B-041780
Error	5/5/2022	3:15:00 AM	Userenv   	None	1030	d-user	BO126B-041780
Warning	5/5/2022	3:06:08 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	3:05:11 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	3:05:09 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	3:04:43 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	3:01:17 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:56:43 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:50:11 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:50:11 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:36:36 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:36:23 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:29:22 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:16:48 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:16:25 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:16:04 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:15:50 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:14:19 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:13:03 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:09:47 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:09:22 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:09:12 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:09:07 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	2:08:56 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	1:39:44 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	1:39:44 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	1:39:44 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	1:39:44 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	1:39:44 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/5/2022	1:39:44 AM	AntiVirus	None	6	N/A	BO126B-041780
Information	5/5/2022	1:00:42 AM	AntiVirus	None	3	N/A	BO126B-041780
Information	5/4/2022	11:29:37 PM	gusvc	None	0	N/A	BO126B-041780
Information	5/4/2022	2:26:44 PM	AntiVirus	None	7	N/A	BO126B-041780
Information	5/4/2022	12:56:28 PM	SceCli	None	1704	N/A	BO126B-041780
Information	5/4/2022	12:13:09 PM	gusvc	None	0	N/A	BO126B-041780
Information	5/4/2022	12:12:18 PM	gupdate	None	0	N/A	BO126B-041780
Information	5/4/2022	12:12:11 PM	gupdate	None	0	N/A	BO126B-041780
Information	5/4/2022	12:12:09 PM	gusvc	None	0	N/A	BO126B-041780
Error	5/4/2022	6:34:54 AM	Userenv   	None	1030	d-user	BO126B-041780
Error	5/4/2022	4:49:53 AM	Userenv   	None	1030	d-user	BO126B-041780
Information	5/4/2022	4:34:01 AM	AntiVirus	None	2	N/A	BO126B-041780
Warning	5/4/2022	3:41:14 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/4/2022	3:41:10 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/4/2022	3:37:12 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/4/2022	3:10:43 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/4/2022	3:09:39 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/4/2022	3:09:36 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/4/2022	3:09:08 AM	AntiVirus	None	6	N/A	BO126B-041780
Warning	5/4/2022	3:05:30 AM	AntiVirus	None	6	N/A	BO126B-041780
Error	5/4/2022	3:02:52 AM	Userenv   	None	1030	d-user	BO126B-041780
